#{"t_start": 1768366596.4201388, "env_id": "None"}
r,l,t
-209.600113,93,4166.528456
-289.603182,110,4169.341492
-305.300283,100,4171.884339
-255.400078,93,4174.255482
-290.645212,105,4176.941171
-262.537707,102,4179.540631
-354.830089,116,4182.488801
-285.631331,102,4185.086169
-392.033958,117,4188.041409
-193.496629,99,4190.553739
-356.489097,121,4193.627607
-274.387367,104,4196.266544
-226.294388,100,4198.810525
-225.830883,102,4201.391743
-199.546692,95,4203.821357
-285.685277,104,4206.454381
-252.293737,101,4210.449085
-249.471796,100,4213.018986
-249.502939,104,4215.671401
-214.558196,96,4218.134008
-290.117106,110,4220.961442
-223.41379,103,4223.612244
-274.243885,100,4226.170973
-171.673715,89,4228.462009
-277.054889,108,4231.233964
-378.585655,144,4234.878173
-253.59942,111,4237.7268
-253.730601,99,4240.268122
-204.663871,96,4242.740138
-373.517574,111,4245.588937
-222.942954,95,4248.031346
-381.686178,117,4251.018202
-242.240551,107,4253.761646
-243.650995,113,4256.649021
-229.81782,97,4259.140792
-270.292858,118,4263.548604
-231.036603,102,4266.143036
-256.955576,101,4268.732049
-296.262713,103,4271.37241
-260.268041,103,4274.020767
-302.366641,95,4276.459282
-279.380501,106,4279.171858
-249.984338,91,4281.498275
-293.819185,94,4283.9203
-216.640433,99,4286.451205
-272.858374,99,4288.979851
-269.67666,105,4291.649016
-230.627506,105,4294.327236
-296.069789,106,4297.022725
-314.980746,100,4299.581131
-195.049413,90,4301.869004
-333.650563,110,4304.678107
-459.202984,120,4307.755672
-226.430093,97,4310.232274
-242.656905,99,4312.759535
-238.411568,113,4317.035689
-265.904905,113,4319.876173
-243.971844,96,4322.304976
-301.77755,117,4325.271758
-364.202621,119,4328.286381
-239.467121,104,4330.917784
-222.220461,104,4333.550748
-314.498663,101,4336.121475
-264.717917,102,4338.702608
-207.495899,101,4341.262125
-221.99243,105,4343.92133
-377.861046,121,4346.980188
-387.002377,132,4350.284926
-367.775251,124,4353.399267
-349.147639,108,4356.118212
-313.650748,109,4358.873476
-210.940311,98,4361.344492
-290.6007,104,4363.977569
-303.433843,121,4367.010947
-266.678971,100,4370.969917
-416.478098,132,4374.306304
-235.86704,94,4376.701885
-289.539001,117,4379.66628
-197.14978,102,4382.25262
-388.760471,123,4385.390604
-351.343801,113,4388.24716
-193.269455,93,4390.61853
-240.63591,95,4393.052932
-319.20681,102,4395.641575
-283.552857,95,4398.071352
-178.568384,96,4400.513121
-288.69448,93,4402.900037
-279.665705,98,4405.395686
-327.650014,102,4407.967955
-288.607669,125,4411.102918
-381.538287,123,4414.194705
-289.288588,103,4416.786889
-207.326389,96,4419.215358
-232.047249,95,4423.05101
-244.442639,110,4425.85216
-363.430895,114,4428.749686
-217.987139,95,4431.17378
-294.784624,103,4433.818675
-200.604107,97,4436.294609
-246.512548,95,4438.735034
-291.077945,110,4441.541261
-178.679116,99,4444.074009
-305.561635,110,4446.898098
-248.051397,97,4449.462145
-276.126943,97,4452.027161
-409.100105,130,4455.29528
-230.0835,102,4457.878459
-229.757803,100,4460.4167
-194.816982,95,4462.8371
-375.324084,133,4466.192621
-470.387517,132,4469.501164
-189.406292,95,4471.905898
-226.882499,98,4474.398681
-236.631937,97,4478.289562
-229.994205,107,4481.034317
-177.669049,95,4483.460529
-263.737724,102,4486.067247
-300.120979,103,4488.705618
-226.140278,103,4491.340153
-348.120885,100,4493.907837
-269.35095,95,4496.369787
-346.065853,112,4499.227972
-213.200344,94,4501.645614
-248.039881,112,4504.51193
-164.21292,96,4506.971466
-240.21766,100,4509.539027
-234.852444,101,4512.131799
-224.467955,99,4514.678693
-186.965396,97,4517.167131
-241.434687,95,4519.60029
-179.330737,93,4521.987462
-241.845729,108,4524.759623
-264.13384,103,4527.412128
-274.910427,106,4531.577399
-264.398328,94,4533.980973
-231.470697,105,4536.644021
-280.018428,98,4539.142394
-282.073872,104,4541.792438
-194.956247,92,4544.135312
-271.643343,102,4546.733311
-249.455742,107,4549.455724
-194.165761,91,4551.77837
-224.328634,103,4554.39775
-235.646881,106,4557.09132
-191.183279,93,4559.463266
-272.001358,114,4562.348451
-303.120637,107,4565.091881
-257.826333,103,4567.715415
-300.345795,95,4570.17074
-295.300632,93,4572.563314
-211.987778,93,4574.955797
-297.965443,103,4577.702754
-244.579217,101,4580.408216
-256.210618,107,4584.705692
-270.06271,100,4587.398594
-357.974889,106,4590.252111
-363.821488,106,4593.10451
-211.23248,103,4595.872206
-257.975479,95,4598.430443
-209.261571,103,4601.200107
-465.455756,157,4605.356162
-271.400189,95,4607.91291
-367.718161,153,4611.964002
-293.767055,104,4614.741466
-225.993368,105,4617.541878
-394.794695,140,4621.231684
-349.444247,149,4625.175733
-307.083791,107,4628.034961
-365.742565,109,4630.959527
-328.893934,104,4633.737469
-227.662244,107,4636.581177
-240.414583,96,4640.475422
-571.553798,145,4644.335837
-250.346715,91,4646.800123
-294.429874,113,4649.838048
-470.0539,131,4653.346665
-457.447476,118,4656.534922
-392.014293,133,4660.09427
-279.673944,104,4662.775536
-391.72853,142,4666.341918
-220.70898,103,4668.962873
-385.483651,109,4671.755138
-255.157309,93,4674.13708
-246.72905,95,4676.558625
-304.179721,95,4678.988789
-247.254256,97,4681.472555
-244.163402,106,4684.163808
-292.619822,128,4687.399017
-305.895801,131,4690.69432
-353.36384,132,4695.469963
-492.457269,141,4699.238376
-373.231504,110,4702.228545
-429.583126,154,4706.338838
-364.205455,104,4709.139589
-237.317358,96,4711.723194
-289.865762,99,4714.406508
-312.953673,99,4717.089264
-282.535181,95,4719.667942
-585.860375,150,4723.684785
-345.596737,114,4726.783514
-524.817166,146,4730.67007
-333.913881,115,4733.786904
-335.573177,135,4737.407929
-304.761317,105,4740.27086
-179.366715,95,4742.844707
-322.591587,102,4745.62193
-214.834175,100,4748.332297
-404.193588,133,4753.321982
-398.069212,129,4756.758052
-318.096392,143,4760.587271
-324.468914,134,4764.168714
-418.552063,143,4767.979306
-257.721496,96,4770.588307
-293.834527,97,4773.220785
-253.087151,99,4775.895024
-276.911778,91,4778.366294
-471.90891,137,4782.052072
-332.013051,125,4785.406619
-265.940341,95,4787.969969
-371.955678,139,4791.672891
-211.424797,91,4794.126952
-312.005309,99,4796.811576
-320.601812,116,4799.932346
-313.770709,99,4802.627778
-346.879892,134,4806.196342
